id,article_id,domain,repository,hash_dir1,hash_dir2,commit,notebooks_count,setups_count,requirements_count,notebooks,setups,requirements,processed,pipfiles_count,pipfile_locks_count,pipfiles,pipfile_locks
72,55,github.com,morris-lab/CellOracle,86,51269fec1d5805bf75873272a2b28b6808c9f2,181e8ced3893e731bfa23b028fd1d2c23da5827d,27,1,2,"other_files/Colab/CellOrcle_installation_in_Google_colab.ipynb;docs/old/210531_Gata1_KO_simulation_with_Paul_etal_2015_data.ipynb;docs/notebooks/02_motif_scan/02_atac_peaks_to_TFinfo_with_celloracle_20200801.ipynb;docs/notebooks/02_motif_scan/motif_data_preparation/02_How_to_load_CisBPv2_motif_data.ipynb;docs/notebooks/02_motif_scan/motif_data_preparation/01_How_to_load_gimmemotifs_motif_data.ipynb;docs/notebooks/02_motif_scan/motif_data_preparation/05_How_to_prepare_CisBP_custom_motif_Arabidopsis.ipynb;docs/notebooks/02_motif_scan/motif_data_preparation/03_How_to_make_custom_motif.ipynb;docs/notebooks/02_motif_scan/motif_data_preparation/04_How_to_prepare_CisBP_custom_motif.ipynb;docs/notebooks/Trouble_shooting/R_installation_error.ipynb;docs/notebooks/04_Network_analysis/Network_analysis_with_Paul_etal_2015_data.ipynb;docs/notebooks/04_Network_analysis/Network_analysis_with_Seurat_data.ipynb;docs/notebooks/05_simulation/Pseudotime_calculation_with_Paul_etal_2015_data.ipynb;docs/notebooks/05_simulation/Gata1_KO_simulation_with_Paul_etal_2015_data.ipynb;docs/notebooks/05_simulation/misc/Analyze_transition_probability_with_Paul_etal_2015_data.ipynb;docs/notebooks/05_simulation/misc/Check_distribution_of_simulation_value.ipynb;docs/notebooks/05_simulation/misc/scale_up_simulation/01_Systematic_KO_simulations_Calculate_and_save_results.ipynb;docs/notebooks/05_simulation/misc/scale_up_simulation/02_Systematic_KO_simulations_IP_score_analysis.ipynb;docs/notebooks/01_ATAC-seq_data_processing/option1_scATAC-seq_data_analysis_with_cicero/01_atacdata_analysis_with_cicero_and_monocle3.ipynb;docs/notebooks/01_ATAC-seq_data_processing/option1_scATAC-seq_data_analysis_with_cicero/02_preprocess_peak_data.ipynb;docs/notebooks/01_ATAC-seq_data_processing/option1_scATAC-seq_data_analysis_with_cicero/misc/Make tss reference datafile from Xenbase database/1_make_tss_referenece_from_Xenbase_gff3_file.ipynb;docs/notebooks/01_ATAC-seq_data_processing/option1_scATAC-seq_data_analysis_with_cicero/misc/Make tss reference datafile from homer database/make_tss_referenece_from_homer_data-other_species.ipynb;docs/notebooks/01_ATAC-seq_data_processing/option1_scATAC-seq_data_analysis_with_cicero/misc/Make tss reference datafile from homer database/make_tss_referenece_from_homer_data-Arabidopsis.ipynb;docs/notebooks/01_ATAC-seq_data_processing/option1_scATAC-seq_data_analysis_with_cicero/misc/Make tss reference datafile from Ensembl database/1_make_tss_referenece_from_ensemble_gff3_file.ipynb;docs/notebooks/01_ATAC-seq_data_processing/option1_scATAC-seq_data_analysis_with_cicero/misc/Make tss reference datafile from Ensembl database/tss_annotation_using_custom_tss_data.ipynb;docs/notebooks/01_ATAC-seq_data_processing/option2_Bulk_ATAC-seq_data/01_preprocess_Bulk_ATAC_seq_peak_data.ipynb;docs/notebooks/Net_class/scanpy_preprocessing_with_Paul_etal_2015_data.ipynb;docs/notebooks/03_scRNA-seq_data_preprocessing/scanpy_preprocessing_with_Paul_etal_2015_data.ipynb",setup.py,requirements.txt;celloracle/utility/requirements.txt,8321,0,0,"",""
73,55,github.com,velocyto-team/velocyto.py,bf,39b6ad8718d05fdf32973790d329b977758a9a,0963dd2df0ac802c36404e0f434ba97f07edfe4b,0,1,0,"",setup.py,"",8329,0,0,"",""
74,55,github.com,theislab/paga,78,3e08af852a47afbcdc15cc6b8f32afacf0a956,d5688a38d9054c6fcea7302023afa0510cd3577a,20,0,0,zebrafish/zebrafish.ipynb;connectivity_measure/connectivity_measure.ipynb;comparisons/simulated_data/monocle2.ipynb;comparisons/simulated_data/_exports.ipynb;comparisons/simulated_data/dpt.ipynb;comparisons/paul15_monocle2/monocle2_original.ipynb;comparisons/paul15_monocle2/monocle2_alternative.ipynb;comparisons/nestorowa16_monocle2/nestorowa16_monocle2.ipynb;deep_learning/deep_learning.ipynb;robustness/simulated_data_robustness.ipynb;robustness/paul15_robustness.ipynb;planaria/planaria_paga_velocyto.ipynb;planaria/planaria.ipynb;planaria/velocyto_analysis/planaria_velocyto_epidermis.ipynb;embedding_quality/embedding_quality.ipynb;blood/paul15/paul15-subsampled.ipynb;blood/paul15/paul15.ipynb;blood/nestorowa16/nestorowa16.ipynb;blood/simulated/simulated.ipynb;blood/dahlin18/dahlin18.ipynb,"","",8321,0,0,"",""
75,55,github.com,MarioniLab/MouseGastrulationData,7a,a638acce168b73546d5a8de8e6950b87578fb4,480e9fd7bbf7f0feb3138a33920af674ae5e7b60,0,0,0,"","","",8329,0,0,"",""
76,56,github.com,catrionamurray/chromatic_fitting,40,4852333e0e38093f7b5201904e3ada83b8312f,691e3bcee2af588af86c99dc721c858bac7622e6,18,1,0,notebooks/test-fits-with-flexible-parameters.ipynb;notebooks/Eureka_test.ipynb;notebooks/lc-gp-transit.ipynb;notebooks/experiments.ipynb;notebooks/test_exoplanet_transit.ipynb;notebooks/Systematic_Modelling.ipynb;notebooks/test-flexible-parameters.ipynb;docs/Welcome.ipynb;docs/tutorial_for_whitelightcurve_fitting.ipynb;docs/how_to_install.ipynb;docs/tutorial_for_combining_models.ipynb;docs/test_doc.ipynb;docs/parameters.ipynb;docs/tutorial_for_transit_fitting.ipynb;docs/tutorial_for_linear_fitting.ipynb;docs/tutorial_for_polynomial_fitting.ipynb;docs/speculoos_meeting/JWST_tutorial.ipynb;test/sim_wavelength_fitting_forDan.ipynb,setup.py,"",8321,0,0,"",""
77,56,github.com,zkbt/chromatic,c2,57fb7f92dd1b4de9b2d4298ef1511601d3929b,194d16378331d8f9e82e1dcc19e22130f7fc6ea7,15,1,0,docs/quickstart.ipynb;docs/designing.ipynb;docs/basics.ipynb;docs/io.ipynb;docs/documentation.ipynb;docs/github.ipynb;docs/creating.ipynb;docs/example-timeseries-spectra.ipynb;docs/models.ipynb;docs/actions.ipynb;docs/visualizing.ipynb;docs/installation.ipynb;docs/tools/spectra.ipynb;docs/tools/colormaps.ipynb;docs/tools/binning.ipynb,setup.py,"",8321,0,0,"",""
78,56,github.com,spacetelescope/jwst,e5,b4ba67f08f58373aad4a2dcd4f3b915e760468,a53f9bfa9ff713cdc753b0e4bc3184b07ef88ffd,39,1,0,jwst/lib/tests/build_engdb.ipynb;jwst/lib/tests/engdb_plots.ipynb;jwst/lib/tests/mocking.ipynb;jwst/lib/tests/engdb_plots-mockdb.ipynb;jwst/lib/tests/notebooks/point_telementry.ipynb;jwst/lib/tests/notebooks/pointing_full_test.ipynb;jwst/associations/tests/notebooks/background.ipynb;jwst/associations/tests/notebooks/wfss.ipynb;jwst/associations/tests/notebooks/constraints.ipynb;jwst/associations/tests/notebooks/test_tests.ipynb;jwst/associations/tests/notebooks/asn_from_list.ipynb;jwst/associations/tests/notebooks/mapreduce.ipynb;jwst/associations/tests/notebooks/case.ipynb;jwst/associations/tests/notebooks/lv2_candidates.ipynb;jwst/associations/tests/notebooks/io.ipynb;jwst/associations/tests/notebooks/lv2_v1_to_v2.ipynb;jwst/associations/tests/notebooks/imprint.ipynb;jwst/associations/tests/notebooks/orphaned.ipynb;jwst/associations/tests/notebooks/all_exp_types.ipynb;jwst/associations/tests/notebooks/random_debugging.ipynb;jwst/associations/tests/notebooks/nod_background.ipynb;jwst/associations/tests/notebooks/wfsc.ipynb;jwst/associations/tests/notebooks/fix_columns.ipynb;jwst/associations/tests/notebooks/callbacks.ipynb;jwst/associations/tests/notebooks/performance.ipynb;jwst/associations/tests/notebooks/product_name_refactor.ipynb;jwst/associations/tests/notebooks/validity.ipynb;jwst/associations/tests/notebooks/force_asns_from_pools.ipynb;jwst/associations/tests/notebooks/list_constraints.ipynb;jwst/associations/tests/notebooks/ami.ipynb;jwst/associations/tests/notebooks/make_tests.ipynb;jwst/associations/tests/notebooks/level3_candidates.ipynb;jwst/exp_to_source/tests/data/sources/reduce_dataset.ipynb;jwst/stpipe/tests/notebooks/step_io.ipynb;jwst/pipeline/tests/notebooks/asnheaders.ipynb;jwst/pipeline/tests/notebooks/spec3_propersave.ipynb;jwst/pipeline/tests/notebooks/spec2_propersave.ipynb;jwst/pipeline/tests/notebooks/image2_propersave.ipynb;jwst/cube_build/tests/notebooks/experiment.ipynb,setup.py,"",8321,0,0,"",""
79,58,github.com,BelgianBiodiversityPlatform/data-publication-ITG,06,cb097fc31d25c5ca92f6578a53959cb213aeb7,780607b07b7b213862e766c85f81611781a5065f,7,0,0,"datasets/modirisk-occurrences/Untitled.ipynb;datasets/modirisk-occurrences/Manuscript_Files/misc/workfiles/CuliBelGeo.ipynb;datasets/modirisk-occurrences/Manuscript_Files/misc/workfiles/dwca/Untitled.ipynb;datasets/modirisk-occurrences/scr/ShapefileTutorial.ipynb;datasets/modirisk-occurrences/scr/ModiRisk Pictures Collection Data.ipynb;datasets/modirisk-occurrences/scr/CheckLambert-decimals.ipynb;datasets/modirisk-occurrences/survey inventory data/dwca.ipynb","","",8321,0,0,"",""
80,59,github.com,feigroup/TVDN,b4,10c74abf20bc8a02b929725f755b5f6e555068,6dd71172958521f87ad1e773b3ec98f90193bf79,3,0,1,demo/fMRIDemo.ipynb;demo/multipfMRIsDemo.ipynb;demo/MEGDemo.ipynb,"",requirements.txt,8321,0,0,"",""
81,60,github.com,kramerlab/lipid_study,b2,a62bd5c22aafd3abf06ceabf69407b1222e5cd,98ea2eeba773ce04d485b96b19f8d7afaac50fff,2,0,1,notebooks/preprocess_data_files.ipynb;notebooks/data_analysis.ipynb,"",requirements.txt,8321,0,0,"",""
82,62,github.com,mlcotten13/SARS-CoV-2_spike_charge,ca,d15e22b648900e77109f22e8f502c9af0ba074,6c6b9c24132875ff6eecd39ce4822a91286f4388,3,0,0,Figure1_VOCs_spike_first300_PCA_set4.ipynb;Figure_2_Complete_to_midNov22-spike_charge_for_GitHub.ipynb;Figure4ABC_229E_OC43_MERS_Spike_charge.ipynb,"","",8321,0,0,"",""
83,63,github.com,mme-ucl/confined_LLPS,e6,7c5bef67a6e7cf3e390fd33cdf16e2edc0cee0,35aa33f622a98ea4c3155cf25a375e3c7942a882,5,0,0,confined_CG_simulations/FES_fitting_MLM_version.ipynb;confined_CG_simulations/Example_FUS-LC/FUS_analysis_example.ipynb;confined_CG_simulations/Example_FUS-LC/MSM/MSM_sample.ipynb;Villois_et_al_Small/LLPS_protein.ipynb;Villois_et_al_Small/LLPS_experiments_analysis.ipynb,"","",8321,0,0,"",""
84,64,github.com,idc9/py_jive,cf,43f13a14382077cedc0ab6ed625ddc0ebd163f,018712dcf46ccbe73a424783815c628ebbd924de,5,1,0,doc/example_notebooks/joint_diagnostic_demo.ipynb;doc/example_notebooks/PCA_demo.ipynb;doc/example_notebooks/Parallel_AJIVE_computation.ipynb;doc/example_notebooks/AJIVE_demo.ipynb;doc/explanation/jive_explanation.ipynb,setup.py,"",8321,0,0,"",""
85,64,github.com,NKI-CCB/TRANSACT,36,9b67f89ce422bf4b20ea11004bf740b75bbac3,b82ccd2ea54e3b30325e0d98b6a2883c318c2076,0,1,0,"",setup.py,"",8329,0,0,"",""
86,64,github.com,baprice/AJIVE-jDR-Integration,52,26aeefd8d2a8b67910bc8af30263c5e847c645,4b67fc02d8ffffcb4f77abad59ed4765c289abd4,2,0,0,notebooks/jDR_Paper_Analysis.ipynb;notebooks/jDR_AJIVE_Template.ipynb,"","",8321,0,0,"",""
87,65,github.com,theislab/scanpy,4b,d68f918734373f8cde2e58883a4311959bb6ef,99697347a067297ba182747dbfe843a8f46a7a22,0,0,0,"","","",8329,0,0,"",""
88,66,github.com,atudell/Color-Cluster-Kit,90,f623c9a9b92a130bb423f69d615bdcb7d8bf89,c39e9f5c83287779a3fc4050eace8dfb5c378fdd,6,0,0,"Color Cluster Visualizer.ipynb;Downloader.ipynb;Classifier (Geranium).ipynb;Data Collector.ipynb;Classifier (Sandblossom).ipynb;Data Collector (Sandblossom).ipynb","","",8321,0,0,"",""
89,68,github.com,DWALab/Osterlund_et_al_2021_BIK_Localization,09,f462c57c16cded54d3f9a37d7084fce8ba0706,0769f47a8573c4c3278d20714b52a4a8448bcc33,1,0,0,"Marker_Classfication_ContrastiveLearning/Gabor-based ConvNets and Contrastive Loss for Land Mark Classification.ipynb","","",8321,0,0,"",""
90,69,github.com,MeatYuan/MOS2,ce,e8e86923fefdccb02e6f0fdee392f609479ea1,8a0277b3ae0336888465a4f67d26181f9a17002b,2,0,0,MoS2_Train.ipynb;MoS2_prediction.ipynb,"","",8329,0,0,"",""
91,70,github.com,ICB-DCM/pyPESTO,b3,957301499aa08b91bb5a1598e32962a26012a2,13ce29bfd32a5170284f0d7049ccffc7d1ad7b5d,15,1,0,doc/example/rosenbrock.ipynb;doc/example/store.ipynb;doc/example/conversion_reaction.ipynb;doc/example/synthetic_data.ipynb;doc/example/hierarchical.ipynb;doc/example/julia.ipynb;doc/example/prior_definition.ipynb;doc/example/model_selection.ipynb;doc/example/amici_import.ipynb;doc/example/petab_import.ipynb;doc/example/sampler_study.ipynb;doc/example/getting_started.ipynb;doc/example/fixed_parameters.ipynb;doc/example/hdf5_storage.ipynb;doc/example/sampling_diagnostics.ipynb,setup.py,"",8321,0,0,"",""
92,73,github.com,Ensembl/plant-scripts,0a,d385e6928494b2b4fa21cb8986d459a6508280,75bf034bc5bd4ef58e53c0e011a065f6ed9e2f9f,0,0,1,"","",lib/requirements.txt,8329,0,0,"",""
93,73,github.com,Ensembl/treebest,36,5c5a7fd7605467e8e32a4ecdd68d1320e6fa51,347fa82a0ce1c169849053fdc9ff7d19d221f290,0,0,0,"","","",8329,0,0,"",""
94,73,github.com,Ensembl/ensembl-vep,2b,f61cc8d85572cf8b316bd94fcb7e3f742b2f73,fc75dcc5534f92d4cf6614ef6c1ad81c2cd01cfb,0,0,0,"","","",8329,0,0,"",""
95,73,github.com,Ensembl/ensembl-metadata,1d,0cb28c380ebb5a8120183748cfb70414055938,04723ed7031a73bdcb609d1f05d704a5f6572fac,0,0,0,"","","",8329,0,0,"",""
96,73,github.com,Ensembl/plant_tools,7d,2115101216d11356fcb4c2e055d406500a5f30,f024e9aa17cf0ffa906962c9478a0c5d55a89c42,0,0,0,"","","",8329,0,0,"",""
97,74,github.com,PNNL-CompBio/Snekmer,1e,4f16e953ecfbc28f208c5fb70cf029cc3970cd,6960d3357ff70ea0ae069db789fc56e6e111a4d0,2,1,2,resources/tutorial/snekmer_demo.ipynb;docs/source/tutorial/snekmer_demo.ipynb,setup.py,requirements.txt;docs/source/requirements.txt,8321,0,0,"",""
98,75,github.com,feiglab/idpgan,ba,33eb4c893502197640cc3e1f68cf394ee6ad5a,4ffefb454b3b4da8cd6406eef327b225056ff432,1,0,0,notebooks/idpgan_experiments.ipynb,"","",8321,0,0,"",""
99,76,github.com,zincware/MDSuite,f1,94a5eedce9f45bbe456b268c442f998456022c,eadda45f96874bd6d7eacba89c57daba76db1c7d,3,1,1,examples/notebooks/NaCl_walkthrough.ipynb;examples/notebooks/Molten_Salt_Comparison.ipynb;examples/notebooks/Mapping_Molecules.ipynb,setup.py,requirements.txt,8321,0,0,"",""
100,77,github.com,ftir-mc/Biofuel-nanocatalyst,1a,cd8d56182c280d8cf270dd5f3888a082dfb9a4,bfcc99c34ca0fcafbe1e6d74b1363d00fa1c2f00,0,0,0,"","","",8329,0,0,"",""
101,79,github.com,vincentpmartin/sleep-content-analysis,be,86a603e07eb71450bf99a485c7d53cd4e8733d,1469075f34c319d28f02c175d00f536761579139,1,0,1,jupyter_notebook_sleep_content_analysis.ipynb,"",requirements.txt,8321,0,0,"",""
102,80,github.com,mahsa-mirzaei/NMAOP_M-M_wo-ZP-,48,dcd15efcc6e1cbce6facfa7ea6b76ba1d06859,3ec7c6562e087a854b0116c6d6ee4d7406967ff5,1,0,0,"AOP_M&M_wo ZP .ipynb","","",8321,0,0,"",""
103,81,github.com,EricThomson/gigadetector,5a,dc459791907616d504e3a84967c798529be8d5,b8dad8e830b276d94832943fea8888efd8856cba,0,0,0,"","","",8329,0,0,"",""
104,81,github.com,aleju/imgaug,75,9bc0c0e46b6f5fbd72fbb797c6902c3e346f82,0101108d4fed06bc5056c4a03e2bcb0216dac326,0,1,2,"",setup.py,requirements.txt;test/requirements.txt,8329,0,0,"",""
105,81,github.com,heartexlabs/labelImg,03,9e47cb4909e3a6223626b41a80de0569d0a678,b33f965b6d14c14f1e46b247f1bf346e03f2e950,0,1,0,"",setup.py,"",8329,0,0,"",""
106,82,github.com,aalokpatwa/rasp-mibi,78,9bec53998dc64e7d0cf15716d49d4bfa46a8df,31f8ba22cd4d881b03603ab65d7bab6fca0a80b4,1,0,1,rasp_mibi_pipeline.ipynb,"",requirements.txt,8321,0,0,"",""
107,83,github.com,benjjneb/decontam,a1,03498dbbbb5291b67cd68eabfa1901a0128ae4,4137e5769d27b8e2cce3dbf83c4e44552a129cd6,0,0,0,"","","",8329,0,0,"",""
108,83,github.com,biocore/BIRDMAn,f9,3e56b52d20d3b398c4658c770c58c78bba2358,ebc6f034c0a573e92fd720ef8679a165415d5bba,0,1,0,"",setup.py,"",8329,0,0,"",""
109,84,github.com,gambit4348/deception-detection-review-2022,84,0eb2c1186b054bc0082679b814f13177acb0bd,9d4c3ad082384570674e6297bc57b64801f1205a,5,0,0,"2-Corpus Collection.ipynb;5-Mindmaps.ipynb;4-Statistical analysis.ipynb;3-Corpus analysis.ipynb;1-Definition.ipynb","","",8321,0,0,"",""
110,84,github.com,gambit4348/biblioally,70,c69198968812a4dcdfc0438c67ff5f3837881c,c04ac378770a3cdcbba863799383103049df22f3,0,1,0,"",setup.py,"",8329,0,0,"",""
111,87,github.com,Dongwon-Lee/gkmQC,86,9dffbcd097bdcb789ab836c60f1c9f2a14cad3,45c4bcd7d93abecf482e2965184c327fe2931360,0,0,0,"","","",8329,0,0,"",""
112,87,github.com,Dongwon-Lee/gkmQC-manuscript,e5,f861f56af7a2b7095f1abf5ec3a415f9183fc5,5090818e1648d4238eb37602ec282d8480ecc678,5,0,0,Figure_06_vis.ipynb;Figure_03_vis.ipynb;Figure_02_vis.ipynb;Figure_05_vis.ipynb;Figure_04_vis.ipynb,"","",8321,0,0,"",""
113,88,github.com,VisualNeuroscience-UH/SystemTools,ff,7eaafa007e7f955c845d20fd112677d2cad067,1a17c0becc8ff2e532beda094558fee7491255b8,10,0,1,scripts/FCN22/figure2.ipynb;scripts/FCN22/figure6AD.ipynb;scripts/FCN22/figure4.ipynb;scripts/FCN22/figure3AC.ipynb;scripts/FCN22/figure8.ipynb;scripts/FCN22/figure1B.ipynb;scripts/FCN22/figure7A.ipynb;scripts/FCN22/figure3B.ipynb;scripts/FCN22/figure1CDE.ipynb;scripts/FCN22/figure5.ipynb,"",scripts/FCN22/requirements.txt,8321,0,0,"",""
114,88,github.com,VisualNeuroscience-UH/CxSystem2,6b,fcd94710a728de9bca3af0505415abb5ce3c03,7964cd05564297acf35a1e66df9e47833984a03f,4,1,1,cxsystem2/neurodynlib/tutorial/01_basic_use.ipynb;cxsystem2/neurodynlib/tutorial/02_export_import.ipynb;cxsystem2/neurodynlib/tutorial/04_networks.ipynb;cxsystem2/neurodynlib/tutorial/03_synaptic_currents.ipynb,setup.py,requirements.txt,8321,0,0,"",""
115,88,github.com,machenslab/spikes,61,c3b6152109fdeec67ce48acdcba9ced938b355,5091269e00fc9761e9373d3a23a81bde52f22034,2,0,1,ConvexOptimization/Convex_SNNs_Figure3.ipynb;ConvexOptimization/Convex_SNNs_Figure4.ipynb,"",ConvexOptimization/requirements.txt,8321,0,0,"",""
116,90,github.com,isb-cgc/SL-Cloud-F1000,7a,a9b47b2fb7c928d7fa2649a88215a4696a790a,5cb989832e47286ff35f3416385b200211c161c6,9,0,1,MyBinder_Authentication.ipynb;first_notebook.ipynb;Example_workflows/DAISY_example.ipynb;Example_workflows/MDSLP_tumor_type_comparison.ipynb;Example_workflows/MDSLP_example.ipynb;Example_workflows/CGI_example.ipynb;Dataset_processing/CGI_dataset/setup_conserved_genetic_interaction_SL.ipynb;Dataset_processing/DEPMAP_data/CRISPR_save_data.ipynb;Dataset_processing/DEPMAP_data/shRNA_save_data.ipynb,"",requirements.txt,8321,0,0,"",""
117,91,github.com,atgu/hgdp_tgp,9c,2e24c1cbd4cf26c719612f696acefd0b9dcbb2,95aaf6397d17ec4e585dcd4b33586eaf18527dd0,6,0,0,pca_subcont.ipynb;tutorials/nb5.ipynb;tutorials/nb4.ipynb;tutorials/nb1.ipynb;tutorials/nb3.ipynb;tutorials/nb2.ipynb,"","",8321,0,0,"",""
118,92,github.com,LewisLabUCSD/CellFie,a9,d16be95315a46f144edf3655d203b5165c81c9,208727ebdeb6146cb5f00a1f863583596aa853cf,0,0,0,"","","",8329,0,0,"",""
119,92,github.com,RENCI/fuse-dashboard-immcellfie,bc,c22e5adadc659ff562fe0c38b5f265e7ff9533,a989c157346ed4cce52232a00c04e6d624e567e5,0,0,0,"","","",8329,0,0,"",""
120,92,github.com,RENCI/fuse-agent,dc,d5320241101eaa7a22dd746144cb8d3fbc73bc,b24d62482b3fdf63850ba1d1b7189a03f4aae831,0,0,1,"","",requirements.txt,8329,0,0,"",""
121,92,github.com,RENCI/fuse-tool-pca,30,a59308af5598fd8c9ef41ef5f2d5a359f6cdf8,f5486778c14d8b3aa0cc6f28412b09fd419c375f,0,0,1,"","",requirements.txt,8329,0,0,"",""
122,92,github.com,RENCI/fuse-tool-cellfie,dd,ca99c9319ca96ba37dcaf28fad7c7d3fce9add,753039ae744817a411a292601d28ccf82b511f61,0,0,1,"","",requirements.txt,8329,0,0,"",""
123,92,github.com,RENCI/fuse-provider-upload,af,50081666783cb9df35f4fcb319fc1338125c22,30ad39ed7487b5e3ec822ca8090372eb2dd82973,0,0,1,"","",requirements.txt,8329,0,0,"",""
124,92,github.com,RENCI/fuse-provider-immunespace,70,3f3e4ca1a0c9eabf4a625431060de5d55c5d77,77212675541e10acaa164d44075745f5bdc40ef5,0,0,1,"","",requirements.txt,8329,0,0,"",""
125,94,github.com,rinikerlab/irsa,5a,e5fe3bb7e85f58c5131d78e4ed860897a1ee49,f75dd2659314210586c5d4ede9c982b978aaf505,3,1,1,examples/isopulegol/example1-isopulegol.ipynb;examples/isopulegol_manual_peak_selection/example3-isopulegol.ipynb;examples/isopulegol_analyses/example2-isopulegol_analyses.ipynb,setup.py,requirements.txt,8321,0,0,"",""
126,95,github.com,mims-harvard/PrimeKG,25,4b34e37f7ec17c6919d157a078089c05aa585d,b128d760b2484f99c78a119c75939c4fed47c10f,8,0,1,case_study/autism.ipynb;knowledge_graph/build_graph.ipynb;knowledge_graph/mapping_mayo.ipynb;knowledge_graph/engineer_features.ipynb;datasets/feature_extraction/kg_disease_mapping/KG_disease_mapping_umls.ipynb;datasets/feature_extraction/disease/umls/umls.ipynb;datasets/feature_extraction/drug/drug_bank/parsexml_drugbank.ipynb;datasets/feature_extraction/drug/drug_bank/Parsed_feature.ipynb,"",requirements.txt,8321,0,0,"",""
127,95,github.com,gnn4dr/DRKG,fb,29c0df3aa218be275a7580b72864c4946527a7,d4bb1974312013c4bd79a13e42c1d9492033f8c7,9,0,0,drkg_with_dgl/loading_drkg_in_dgl.ipynb;raw_graph_analysis/Jaccard_scores_among_all_edge_types_in_DRKG.ipynb;drug_repurpose/COVID-19_drug_repurposing_via_genes.ipynb;drug_repurpose/COVID-19_drug_repurposing.ipynb;embedding_analysis/Edge_similarity_based_on_link_recommendation_results.ipynb;embedding_analysis/Entity_similarity_analysis.ipynb;embedding_analysis/Train_embeddings.ipynb;embedding_analysis/Relation_similarity_analysis.ipynb;embedding_analysis/Edge_score_analysis.ipynb,"","",8321,0,0,"",""
128,96,github.com,aos2/7_Plug_and_play_RNA_Detection,f3,46447dade56931da57540e44bd294a033daa0c,6289ffd6471b09e1c21806a4100ce32eb2ceb476,8,0,0,AOS_NGS_Library1_Processing_Rep3.ipynb;AOS_NGS_Library1_Processing_Rep1.ipynb;AOS_NGS_LibraryON_Processing_Rep2.ipynb;AOS_NGS_Library1_Processing_Rep2.ipynb;AOS_NGS_LibraryON_Processing_Rep1.ipynb;L1_LON_enrichment_reads.ipynb;AOS_NGS_Category_Processing.ipynb;AOS_NGS_LibraryON_Processing_Rep3.ipynb,"","",8321,0,0,"",""
129,97,github.com,cytoscape/cytoscape.js,6f,e0cd4a973b6eb0a959709b4a6f365ceb9fe9ba,330163540716abf3f97f7a9f6abe25a824d1733c,0,0,0,"","","",8329,0,0,"",""
130,97,github.com,cytoscape/cytoscape.js-elk,4c,10191a7eb2c0d6d38f9cefb70a11b16261139a,8a6c87228034661f144eb91d6f1abb4d9f088022,0,0,0,"","","",8329,0,0,"",""
131,97,github.com,cytoscape/cytoscape.js-dagre,98,758693eb0d31c9bdf026a96195dafc381fa78d,f2755c17320a7b02808320efe0c666b6ee9ef39f,0,0,0,"","","",8329,0,0,"",""
132,97,github.com,PathwayCommons/cytoscape-sbgn-stylesheet,ed,492a606ee3934e7fcf142cb8567b7eb24b40c6,c5760ad13788f23c2b72774c304467c5018254ed,0,0,0,"","","",8329,0,0,"",""
133,97,github.com,cytoscape/ipycytoscape,80,b3fa7374b5589cabd6419bad7c060d6b4cc4fb,91bd91fcb3269c70b65c09621cfbaa54d47c2f71,17,1,0,"examples/Labels.ipynb;examples/interaction-example.ipynb;examples/Concentric example.ipynb;examples/DAG example.ipynb;examples/pandas.ipynb;examples/Neo4j_Example.ipynb;examples/Ipycytoscape-overview.ipynb;examples/Tooltips example.ipynb;examples/Tip gene example.ipynb;examples/Ipycytoscape from Scratch.ipynb;examples/Test NetworkX methods.ipynb;examples/graph-from-json.ipynb;examples/Text on node.ipynb;examples/Grid example.ipynb;examples/HTML interaction with graph.ipynb;examples/NetworkX Example.ipynb;examples/Graph Initialization.ipynb",setup.py,"",8321,0,0,"",""
134,100,github.com,nahitorres/aerialwaste,99,507f2614fef21de6b6112011b3ec045fe125ad,b248ff2b6b2854396aed414d16b4ac1a3daabc64,5,0,0,DataLoaderUtil_example.ipynb;compute_bbox_from_segmentation.ipynb;Visualizer-C.ipynb;Statistics.ipynb;Visualizer-IS.ipynb,"","",8321,0,0,"",""
