id,article_id,pmid,meshid,mesh_label,toplevelmeshid,toplevelmeshlabel
393,81,36515989,D015027,Zebrafish,B01,Eukaryota
394,81,36515989,D008853,Microscopy,E01,Diagnosis
395,81,36515989,D008853,Microscopy,E05,"Investigative Techniques"
396,81,36515989,D008853,Microscopy,H01,"Natural Science Disciplines"
397,84,36757928,D016571,"Neural Networks, Computer",G17,"Mathematical Concepts"
398,84,36757928,D016571,"Neural Networks, Computer",L01,"Information Science"
399,84,36757928,D012107,"Research Design",E05,"Investigative Techniques"
400,84,36757928,D012107,"Research Design",H01,"Natural Science Disciplines"
401,84,36757928,D011642,Publications,L01,"Information Science"
402,84,36757928,D000069550,"Machine Learning",G17,"Mathematical Concepts"
403,84,36757928,D000069550,"Machine Learning",L01,"Information Science"
404,84,36757928,D008192,Deception,F01,"Behavior and Behavior Mechanisms"
405,87,36508674,D002843,Chromatin,A11,Cells
406,87,36508674,D002843,Chromatin,D12,"Amino Acids, Peptides, and Proteins"
407,87,36508674,D002843,Chromatin,G05,"Genetic Phenomena"
408,87,36508674,D012045,"Regulatory Sequences, Nucleic Acid",G02,"Chemical Phenomena"
409,87,36508674,D012045,"Regulatory Sequences, Nucleic Acid",G05,"Genetic Phenomena"
410,87,36508674,D017422,"Sequence Analysis, DNA",E05,"Investigative Techniques"
411,87,36508674,D005786,"Gene Expression Regulation",G05,"Genetic Phenomena"
412,87,36508674,D016678,Genome,G05,"Genetic Phenomena"
413,89,36724228,D006801,Humans,B01,Eukaryota
414,89,36724228,D022061,"Tacrolimus Binding Protein 1A",D08,"Enzymes and Coenzymes"
415,89,36724228,D022061,"Tacrolimus Binding Protein 1A",D12,"Amino Acids, Peptides, and Proteins"
416,89,36724228,D016875,"tau Proteins",D12,"Amino Acids, Peptides, and Proteins"
417,89,36724228,D000544,"Alzheimer Disease",C10,"Nervous System Diseases"
418,89,36724228,D000544,"Alzheimer Disease",F03,"Mental Disorders"
419,89,36724228,D022021,"Tacrolimus Binding Proteins",D08,"Enzymes and Coenzymes"
420,89,36724228,D022021,"Tacrolimus Binding Proteins",D12,"Amino Acids, Peptides, and Proteins"
421,89,36724228,D024801,Tauopathies,C10,"Nervous System Diseases"
422,89,36724228,D009474,Neurons,A08,"Nervous System"
423,89,36724228,D009474,Neurons,A11,Cells
424,89,36724228,D018832,"Molecular Chaperones",D12,"Amino Acids, Peptides, and Proteins"
425,90,36761837,D006801,Humans,B01,Eukaryota
426,90,36761837,D000067917,"Cloud Computing",L01,"Information Science"
427,90,36761837,D049490,"Systems Biology",H01,"Natural Science Disciplines"
428,90,36761837,D000095028,Multiomics,H01,"Natural Science Disciplines"
429,90,36761837,D000095028,Multiomics,L01,"Information Science"
430,93,36737471,D057286,"Electronic Health Records",E05,"Investigative Techniques"
431,93,36737471,D057286,"Electronic Health Records",N04,"Health Services Administration"
432,93,36737471,D057286,"Electronic Health Records",N05,"Health Care Quality, Access, and Evaluation"
433,93,36737471,D057286,"Electronic Health Records",N06,"Environment and Public Health"
434,93,36737471,D009323,"Natural Language Processing",L01,"Information Science"
435,93,36737471,D023281,Genomics,H01,"Natural Science Disciplines"
436,93,36737471,D000465,Algorithms,G17,"Mathematical Concepts"
437,93,36737471,D000465,Algorithms,L01,"Information Science"
438,93,36737471,D010641,Phenotype,G05,"Genetic Phenomena"
439,94,36546852,D002942,"Circular Dichroism",E05,"Investigative Techniques"
440,94,36546852,D013055,"Spectrophotometry, Infrared",E05,"Investigative Techniques"
441,94,36546852,D013059,"Spectrum Analysis, Raman",E05,"Investigative Techniques"
442,94,36546852,D013237,Stereoisomerism,G02,"Chemical Phenomena"
443,94,36546852,D000465,Algorithms,G17,"Mathematical Concepts"
444,94,36546852,D000465,Algorithms,L01,"Information Science"
445,94,36546852,D014732,Vibration,G01,"Physical Phenomena"
446,94,36546852,D017550,"Spectroscopy, Fourier Transform Infrared",E05,"Investigative Techniques"
447,95,36732524,D010363,"Pattern Recognition, Automated",L01,"Information Science"
448,95,36732524,D057285,"Precision Medicine",E02,Therapeutics
449,95,36732524,D057285,"Precision Medicine",H02,"Health Occupations"
450,95,36732524,D006801,Humans,B01,Eukaryota
451,96,36725852,D012313,RNA,D13,"Nucleic Acids, Nucleotides, and Nucleosides"
452,96,36725852,D016337,"RNA, Catalytic",D08,"Enzymes and Coenzymes"
453,96,36725852,D016337,"RNA, Catalytic",D13,"Nucleic Acids, Nucleotides, and Nucleosides"
454,96,36725852,D001483,"Base Sequence",G02,"Chemical Phenomena"
455,96,36725852,D001483,"Base Sequence",G05,"Genetic Phenomena"
456,96,36725852,D001483,"Base Sequence",L01,"Information Science"
457,96,36725852,D012326,"RNA Splicing",G02,"Chemical Phenomena"
458,96,36725852,D012326,"RNA Splicing",G03,Metabolism
459,96,36725852,D012326,"RNA Splicing",G03,"[OBSOLETE] Metabolic Phenomena"
460,96,36725852,D012326,"RNA Splicing",G05,"Genetic Phenomena"
461,96,36725852,D016808,"Tetrahymena thermophila",B01,Eukaryota
462,96,36725852,D009690,"Nucleic Acid Conformation",G02,"Chemical Phenomena"
463,96,36725852,D009690,"Nucleic Acid Conformation",G05,"Genetic Phenomena"
464,97,36645249,D003196,"Computer Graphics",L01,"Information Science"
465,97,36645249,D012984,Software,L01,"Information Science"
466,97,36645249,D064878,"Web Browser",L01,"Information Science"
467,97,36645249,D004282,Documentation,L01,"Information Science"
468,97,36645249,D007990,Libraries,J03,"Non-Medical Public and Private Facilities"
469,97,36645249,D007990,Libraries,L01,"Information Science"
470,101,35168796,D003141,"Communicable Diseases",C01,Infections
471,101,35168796,D003141,"Communicable Diseases",C23,"Pathological Conditions, Signs and Symptoms"
472,101,35168796,D006801,Humans,B01,Eukaryota
473,101,35168796,D055432,Metabolomics,H01,"Natural Science Disciplines"
474,101,35168796,D053719,"Tandem Mass Spectrometry",E05,"Investigative Techniques"
475,102,36959188,D010455,Peptides,D12,"Amino Acids, Peptides, and Proteins"
476,102,36959188,D012270,Ribosomes,A11,Cells
477,102,36959188,D011499,"Protein Processing, Post-Translational",G02,"Chemical Phenomena"
478,102,36959188,D011499,"Protein Processing, Post-Translational",G03,Metabolism
479,102,36959188,D011499,"Protein Processing, Post-Translational",G03,"[OBSOLETE] Metabolic Phenomena"
480,102,36959188,D011499,"Protein Processing, Post-Translational",G05,"Genetic Phenomena"
481,102,36959188,D019295,"Computational Biology",H01,"Natural Science Disciplines"
482,102,36959188,D019295,"Computational Biology",L01,"Information Science"
483,102,36959188,D002262,Carboxy-Lyases,D08,"Enzymes and Coenzymes"
484,102,36959188,D001688,"Biological Products",D20,"Complex Mixtures"
485,105,34728257,D000465,Algorithms,G17,"Mathematical Concepts"
486,105,34728257,D000465,Algorithms,L01,"Information Science"
487,105,34728257,D003196,"Computer Graphics",L01,"Information Science"
488,105,34728257,D003198,"Computer Simulation",L01,"Information Science"
489,105,34728257,D008564,"Membrane Potentials",G01,"Physical Phenomena"
490,105,34728257,D008564,"Membrane Potentials",G04,"Cell Physiological Phenomena"
491,105,34728257,D008564,"Membrane Potentials",G07,"Physiological Phenomena"
492,105,34728257,D008564,"Membrane Potentials",G11,"Musculoskeletal and Neural Physiological Phenomena"
493,105,34728257,D009474,Neurons,A08,"Nervous System"
494,105,34728257,D009474,Neurons,A11,Cells
495,107,36610997,D012984,Software,L01,"Information Science"
496,107,36610997,D000071253,Metadata,L01,"Information Science"
497,107,36610997,D030561,"Databases, Nucleic Acid",L01,"Information Science"
498,108,36478271,D017398,"Alternative Splicing",G02,"Chemical Phenomena"
499,108,36478271,D017398,"Alternative Splicing",G03,Metabolism
500,108,36478271,D017398,"Alternative Splicing",G03,"[OBSOLETE] Metabolic Phenomena"
501,108,36478271,D017398,"Alternative Splicing",G05,"Genetic Phenomena"
502,108,36478271,D020869,"Gene Expression Profiling",E05,"Investigative Techniques"
503,108,36478271,D059014,"High-Throughput Nucleotide Sequencing",E05,"Investigative Techniques"
504,108,36478271,D020033,"Protein Isoforms",D12,"Amino Acids, Peptides, and Proteins"
505,108,36478271,D000081246,RNA-Seq,E05,"Investigative Techniques"
506,108,36478271,D017423,"Sequence Analysis, RNA",E05,"Investigative Techniques"
507,108,36478271,D059467,Transcriptome,G02,"Chemical Phenomena"
508,108,36478271,D059467,Transcriptome,G05,"Genetic Phenomena"
509,108,36478271,D012984,Software,L01,"Information Science"
510,110,36949544,D000818,Animals,B01,Eukaryota
511,110,36949544,D006801,Humans,B01,Eukaryota
512,110,36949544,D007438,Introns,G05,"Genetic Phenomena"
513,110,36949544,D014157,"Transcription Factors",D12,"Amino Acids, Peptides, and Proteins"
514,110,36949544,D017398,"Alternative Splicing",G02,"Chemical Phenomena"
515,110,36949544,D017398,"Alternative Splicing",G03,Metabolism
516,110,36949544,D017398,"Alternative Splicing",G03,"[OBSOLETE] Metabolic Phenomena"
517,110,36949544,D017398,"Alternative Splicing",G05,"Genetic Phenomena"
518,110,36949544,D012326,"RNA Splicing",G02,"Chemical Phenomena"
519,110,36949544,D012326,"RNA Splicing",G03,Metabolism
520,110,36949544,D012326,"RNA Splicing",G03,"[OBSOLETE] Metabolic Phenomena"
521,110,36949544,D012326,"RNA Splicing",G05,"Genetic Phenomena"
522,110,36949544,D002843,Chromatin,A11,Cells
523,110,36949544,D002843,Chromatin,D12,"Amino Acids, Peptides, and Proteins"
524,110,36949544,D002843,Chromatin,G05,"Genetic Phenomena"
525,111,36715291,D006801,Humans,B01,Eukaryota
526,111,36715291,D000328,Adult,M01,Persons
527,111,36715291,D066127,"White Matter",A08,"Nervous System"
528,111,36715291,D007649,Ketamine,D02,"Organic Chemicals"
529,111,36715291,D056324,"Diffusion Tensor Imaging",E01,Diagnosis
530,111,36715291,D056324,"Diffusion Tensor Imaging",E05,"Investigative Techniques"
531,111,36715291,D061218,"Depressive Disorder, Treatment-Resistant",F03,"Mental Disorders"
532,111,36715291,D016501,Neurites,A08,"Nervous System"
533,111,36715291,D016501,Neurites,A11,Cells
534,111,36715291,D001921,Brain,A08,"Nervous System"
535,113,36892110,D062313,"Databases, Pharmaceutical",L01,"Information Science"
536,113,36892110,D016208,"Databases, Factual",L01,"Information Science"
537,113,36892110,D000069550,"Machine Learning",G17,"Mathematical Concepts"
538,113,36892110,D000069550,"Machine Learning",L01,"Information Science"
539,113,36892110,D004347,"Drug Interactions",G07,"Physiological Phenomena"
540,113,36892110,D019295,"Computational Biology",H01,"Natural Science Disciplines"
541,113,36892110,D019295,"Computational Biology",L01,"Information Science"
542,114,36727532,D008853,Microscopy,E01,Diagnosis
543,114,36727532,D008853,Microscopy,E05,"Investigative Techniques"
544,114,36727532,D008853,Microscopy,H01,"Natural Science Disciplines"
545,114,36727532,D021621,"Imaging, Three-Dimensional",E01,Diagnosis
546,114,36727532,D021621,"Imaging, Three-Dimensional",L01,"Information Science"
547,114,36727532,D018715,"Microscopy, Video",E01,Diagnosis
548,114,36727532,D018715,"Microscopy, Video",E05,"Investigative Techniques"
549,114,36727532,D018715,"Microscopy, Video",J01,"Technology, Industry, and Agriculture"
550,114,36727532,D018715,"Microscopy, Video",L01,"Information Science"
551,115,36928194,D006801,Humans,B01,Eukaryota
552,115,36928194,D013334,Students,M01,Persons
553,115,36928194,D000071195,"Educational Personnel",M01,Persons
554,115,36928194,D012015,"Reference Standards",E05,"Investigative Techniques"
555,115,36928194,D011361,"Professional Competence",I02,Education
556,115,36928194,D013663,Teaching,I02,Education
557,116,36928436,D006801,Humans,B01,Eukaryota
558,116,36928436,D003479,Curriculum,I02,Education
559,116,36928436,D015203,"Reproducibility of Results",E05,"Investigative Techniques"
560,116,36928436,D015203,"Reproducibility of Results",N05,"Health Care Quality, Access, and Evaluation"
561,116,36928436,D015203,"Reproducibility of Results",N06,"Environment and Public Health"
562,116,36928436,D013334,Students,M01,Persons
563,116,36928436,D007858,Learning,F02,"Psychological Phenomena"
564,116,36928436,D013850,Thinking,F02,"Psychological Phenomena"
565,117,36802528,D012189,"Retrospective Studies",E05,"Investigative Techniques"
566,117,36802528,D012189,"Retrospective Studies",N05,"Health Care Quality, Access, and Evaluation"
567,117,36802528,D012189,"Retrospective Studies",N06,"Environment and Public Health"
568,117,36802528,D013058,"Mass Spectrometry",E05,"Investigative Techniques"
569,117,36802528,D002853,"Chromatography, Liquid",E05,"Investigative Techniques"
570,117,36802528,D005554,"Forensic Medicine",H02,"Health Occupations"
571,117,36802528,D005554,"Forensic Medicine",I01,"Social Sciences"
572,118,36727472,D016958,"Pseudomonas putida",B03,Bacteria
573,118,36727472,D000069319,"Type IV Secretion Systems",D05,"Macromolecular Substances"
574,118,36727472,D001426,"Bacterial Proteins",D12,"Amino Acids, Peptides, and Proteins"
575,118,36727472,D010957,Plasmids,G05,"Genetic Phenomena"
576,118,36727472,D003227,"Conjugation, Genetic",G05,"Genetic Phenomena"
577,118,36727472,D022761,"Gene Transfer, Horizontal",G05,"Genetic Phenomena"
578,122,36903269,D007231,"Infant, Newborn",M01,Persons
579,122,36903269,D000818,Animals,B01,Eukaryota
580,122,36903269,D002417,Cattle,B01,Eukaryota
581,122,36903269,D006801,Humans,B01,Eukaryota
582,122,36903269,D008823,Micelles,D05,"Macromolecular Substances"
583,122,36903269,D008823,Micelles,D26,"Pharmaceutical Preparations"
584,122,36903269,D008892,Milk,A12,"Fluids and Secretions"
585,122,36903269,D008892,Milk,G07,"Physiological Phenomena"
586,122,36903269,D008892,Milk,J02,"Food and Beverages"
587,122,36903269,D002364,Caseins,D12,"Amino Acids, Peptides, and Proteins"
588,122,36903269,D002611,Cheese,G07,"Physiological Phenomena"
589,122,36903269,D002611,Cheese,J02,"Food and Beverages"
590,122,36903269,D000595,"Amino Acid Sequence",G02,"Chemical Phenomena"
591,122,36903269,D000595,"Amino Acid Sequence",L01,"Information Science"
592,122,36903269,D008894,"Milk Proteins",A12,"Fluids and Secretions"
593,122,36903269,D008894,"Milk Proteins",D12,"Amino Acids, Peptides, and Proteins"
594,122,36903269,D008894,"Milk Proteins",G07,"Physiological Phenomena"
595,122,36903269,D008894,"Milk Proteins",J02,"Food and Beverages"
596,122,36903269,D008322,Mammals,B01,Eukaryota
597,125,36890201,D001516,Bees,B01,Eukaryota
598,125,36890201,D000818,Animals,B01,Eukaryota
599,125,36890201,D018035,"Receptors, Odorant",D12,"Amino Acids, Peptides, and Proteins"
600,125,36890201,D009812,Odorants,G16,"Biological Phenomena"
601,125,36890201,D009812,Odorants,N06,"Environment and Public Health"
602,125,36890201,D010675,Pheromones,D23,"Biological Factors"
603,125,36890201,D009284,Naphthols,D02,"Organic Chemicals"
604,125,36890201,D009284,Naphthols,D04,"Polycyclic Compounds"
605,126,36602887,D001592,"Benzyl Alcohols",D02,"Organic Chemicals"
606,126,36602887,D008856,"Microscopy, Fluorescence",E01,Diagnosis
607,126,36602887,D008856,"Microscopy, Fluorescence",E05,"Investigative Techniques"
608,126,36602887,D015398,"Signal Transduction",G02,"Chemical Phenomena"
609,126,36602887,D015398,"Signal Transduction",G04,"Cell Physiological Phenomena"
610,126,36602887,D014227,Triazines,D03,"Heterocyclic Compounds"
611,126,36602887,D043562,"Receptors, G-Protein-Coupled",D12,"Amino Acids, Peptides, and Proteins"
612,127,36748627,D009169,"Mycobacterium tuberculosis",B03,Bacteria
613,127,36748627,D010088,Oxidoreductases,D08,"Enzymes and Coenzymes"
614,127,36748627,D009243,NAD,D03,"Heterocyclic Compounds"
615,127,36748627,D009243,NAD,D08,"Enzymes and Coenzymes"
616,127,36748627,D009243,NAD,D13,"Nucleic Acids, Nucleotides, and Nucleosides"
617,127,36748627,D009249,NADP,D03,"Heterocyclic Compounds"
618,127,36748627,D009249,NADP,D08,"Enzymes and Coenzymes"
619,127,36748627,D009249,NADP,D13,"Nucleic Acids, Nucleotides, and Nucleosides"
620,127,36748627,D000995,"Antitubercular Agents",D27,"Chemical Actions and Uses"
621,127,36748627,D001426,"Bacterial Proteins",D12,"Amino Acids, Peptides, and Proteins"
622,128,35063075,D000255,"Adenosine Triphosphate",D03,"Heterocyclic Compounds"
623,128,35063075,D000255,"Adenosine Triphosphate",D13,"Nucleic Acids, Nucleotides, and Nucleosides"
624,128,35063075,D002453,"Cell Cycle",G04,"Cell Physiological Phenomena"
625,128,35063075,D049109,"Cell Proliferation",G04,"Cell Physiological Phenomena"
626,128,35063075,D049109,"Cell Proliferation",G07,"Physiological Phenomena"
627,128,35063075,D003198,"Computer Simulation",L01,"Information Science"
628,128,35063075,D004261,"DNA Replication",G02,"Chemical Phenomena"
629,128,35063075,D004261,"DNA Replication",G05,"Genetic Phenomena"
630,128,35063075,D005786,"Gene Expression Regulation",G05,"Genetic Phenomena"
631,128,35063075,D021621,"Imaging, Three-Dimensional",E01,Diagnosis
632,128,35063075,D021621,"Imaging, Three-Dimensional",L01,"Information Science"
633,128,35063075,D007700,Kinetics,G01,"Physical Phenomena"
634,128,35063075,D007700,Kinetics,G02,"Chemical Phenomena"
635,128,35063075,D053858,"Metabolic Networks and Pathways",G03,Metabolism
636,128,35063075,D053858,"Metabolic Networks and Pathways",G03,"[OBSOLETE] Metabolic Phenomena"
637,128,35063075,D055442,Metabolome,G03,Metabolism
638,128,35063075,D055442,Metabolome,G03,"[OBSOLETE] Metabolic Phenomena"
639,128,35063075,D058977,"Molecular Sequence Annotation",E05,"Investigative Techniques"
640,128,35063075,D058977,"Molecular Sequence Annotation",L01,"Information Science"
641,128,35063075,D009711,Nucleotides,D09,Carbohydrates
642,128,35063075,D009711,Nucleotides,D13,"Nucleic Acids, Nucleotides, and Nucleosides"
643,128,35063075,D013816,Thermodynamics,G01,"Physical Phenomena"
644,128,35063075,D013997,"Time Factors",G01,"Physical Phenomena"
645,133,36854665,D002843,Chromatin,A11,Cells
646,133,36854665,D002843,Chromatin,D12,"Amino Acids, Peptides, and Proteins"
647,133,36854665,D002843,Chromatin,G05,"Genetic Phenomena"
648,133,36854665,D019277,Entropy,G01,"Physical Phenomena"
649,133,36854665,D022041,Euchromatin,A11,Cells
650,133,36854665,D022041,Euchromatin,D12,"Amino Acids, Peptides, and Proteins"
651,133,36854665,D022041,Euchromatin,G05,"Genetic Phenomena"
652,133,36854665,D006570,Heterochromatin,A11,Cells
653,133,36854665,D006570,Heterochromatin,D12,"Amino Acids, Peptides, and Proteins"
654,133,36854665,D006570,Heterochromatin,G05,"Genetic Phenomena"
655,133,36854665,D007399,Interphase,G04,"Cell Physiological Phenomena"
656,135,36850537,D006801,Humans,B01,Eukaryota
657,135,36850537,D000066499,"Facial Recognition",F02,"Psychological Phenomena"
